Pincode,District,StateName,Latitude,Longitude
524408,SPSR NELLORE,ANDHRA PRADESH,14.14395,79.47978
524313,SPSR NELLORE,ANDHRA PRADESH,14.537151,80.126109
524366,SPSR NELLORE,ANDHRA PRADESH,13.51387,80.091908
524303,SPSR NELLORE,ANDHRA PRADESH,14.572315,79.556101
524308,SPSR NELLORE,ANDHRA PRADESH,14.684772,79.729477
524302,SPSR NELLORE,ANDHRA PRADESH,14.551994,79.37577
524002,SPSR NELLORE,ANDHRA PRADESH,14.433766,80.052332
524311,SPSR NELLORE,ANDHRA PRADESH,14.391021,80.124019
524318,SPSR NELLORE,ANDHRA PRADESH,14.565821,80.038827
524319,SPSR NELLORE,ANDHRA PRADESH,14.588203,79.989902
523171,PRAKASAM,ANDHRA PRADESH,16.045731,80.253041
523190,PRAKASAM,ANDHRA PRADESH,15.907662,80.140114
523167,PRAKASAM,ANDHRA PRADESH,15.835898,80.223232
523181,PRAKASAM,ANDHRA PRADESH,15.729619,80.226005
523184,PRAKASAM,ANDHRA PRADESH,15.71198,80.28261
523169,PRAKASAM,ANDHRA PRADESH,16.058918,80.325336
523157,PRAKASAM,ANDHRA PRADESH,15.799434,80.40939
523185,PRAKASAM,ANDHRA PRADESH,15.853919,80.224116
523170,PRAKASAM,ANDHRA PRADESH,15.911315,80.254869
847106,DARBHANGA,BIHAR,25.626,84.9615
845401,PURBI CHAMPARAN,BIHAR,26.6567,84.54441
841302,SARAN,BIHAR,25.769363,84.485077
786103,DIBRUGARH,ASSAM,27.38,95.17
786612,DIBRUGARH,ASSAM,27.22,95.17
787033,LAKHIMPUR,ASSAM,27.48,95.01
784161,LAKHIMPUR,ASSAM,27.01,93.92
787055,LAKHIMPUR,ASSAM,27.31,94.45
503225,NIZAMABAD,TELANGANA,18.7792429,78.5069937
503212,NIZAMABAD,TELANGANA,18.8712325,78.1261844
503219,NIZAMABAD,TELANGANA,18.9802933,78.3809799
503311,NIZAMABAD,TELANGANA,18.8634183,78.425815
503223,NIZAMABAD,TELANGANA,18.8113516,78.3284883
494635,KANKER,CHHATTISGARH,20.3015,81.0894
494335,KANKER,CHHATTISGARH,21.2265,81.5632
494332,KANKER,CHHATTISGARH,20.1645,80.4654
523281,PRAKASAM,ANDHRA PRADESH,15.069927,79.928404
523271,PRAKASAM,ANDHRA PRADESH,15.366591,79.722496
500005,RANGA REDDY,TELANGANA,17.292283,78.444337
494552,DANTEWADA,CHHATTISGARH,18.798,81.322
494442,BASTAR,CHHATTISGARH,19.0189,81.802
494115,SUKMA,CHHATTISGARH,18.662,81.659
507182,KHAMMAM,TELANGANA,17.3515945,80.2021416
507159,KHAMMAM,TELANGANA,17.212,79.9573
491441,RAJNANDGAON,CHHATTISGARH,21.08294,80.98522
535463,VIZIANAGARAM,ANDHRA PRADESH,83.4725,18.6959
535523,VIZIANAGARAM,ANDHRA PRADESH,83.6526,18.9731
503188,VIZIANAGARAM,ANDHRA PRADESH,83.6118,18.9427
535594,VIZIANAGARAM,ANDHRA PRADESH,83.6011,18.7882
535521,VIZIANAGARAM,ANDHRA PRADESH,83.4897,18.9358
535524,VIZIANAGARAM,ANDHRA PRADESH,83.5784,19.0154
535526,VIZIANAGARAM,ANDHRA PRADESH,83.5214,18.8325
535534,VIZIANAGARAM,ANDHRA PRADESH,83.7251,18.8411
535582,VIZIANAGARAM,ANDHRA PRADESH,18.379697,83.389928
488059,PANNA,MADHYA PRADESH,24.5708,80.1763
212308,PRAYAGRAJ,UTTAR PRADESH,25.1417,81.9846
522646,GUNTUR,ANDHRA PRADESH,16.16746,79.82617
522401,GUNTUR,ANDHRA PRADESH,16.4154,80.26835
533436,EAST GODAVARI,ANDHRA PRADESH,17.42,82.2
533291,EAST GODAVARI,ANDHRA PRADESH,16.99645,81.9969
533446,EAST GODAVARI,ANDHRA PRADESH,17.2672,82.2683
533408,EAST GODAVARI,ANDHRA PRADESH,17.20091,82.46515
533401,EAST GODAVARI,ANDHRA PRADESH,17.43,82.52
786008,DIBRUGARH,ASSAM,27.47,94.89
786191,DIBRUGARH,ASSAM,27.34,95.35
494448,BIJAPUR,CHHATTISGARH,18.743,80.513
508253,YADADRI BHUVANAGIRI,TELANGANA,17.1123616,78.8995633
506003,WARANGAL URBAN,TELANGANA,17.9077798,79.4902848
534267,WEST GODAVARI,ANDHRA PRADESH,17.4,78.48
848202,BEGUSARAI,BIHAR,25.416675,86.129379
851129,BEGUSARAI,BIHAR,25.416675,86.129379
851130,BEGUSARAI,BIHAR,25.5215584,86.1828047
851203,KHAGARIA,BIHAR,25.511152,86.476908
851205,KHAGARIA,BIHAR,25.5111515,86.476908
851212,KHAGARIA,BIHAR,25.511152,86.476908
851215,KHAGARIA,BIHAR,25.511152,86.476908
851216,KHAGARIA,BIHAR,25.511152,86.476908
848203,KHAGARIA,BIHAR,25.511152,86.476908
852129,KHAGARIA,BIHAR,25.883496,86.600625
851131,BEGUSARAI,BIHAR,25.416675,86.129379
851117,BEGUSARAI,BIHAR,25.416675,86.129379
851217,BEGUSARAI,BIHAR,25.416675,86.129379
851132,BEGUSARAI,BIHAR,25.416675,86.129379
851218,BEGUSARAI,BIHAR,25.416675,86.129379
851133,BEGUSARAI,BIHAR,25.416675,86.129379
851134,BEGUSARAI,BIHAR,25.4296234,86.0980011
852219,MADHEPURA,BIHAR,25.92869,86.790976
852128,MADHEPURA,BIHAR,25.9853474,86.7944127
852132,MADHEPURA,BIHAR,25.9853474,86.7944127
852130,SUPAUL,BIHAR,26.131709,86.610711
852131,SUPAUL,BIHAR,26.1459282,86.5880148
534222,WEST GODAVARI,ANDHRA PRADESH,16.705106,81.669938
534004,WEST GODAVARI,ANDHRA PRADESH,16.6645,81.1581
534425,WEST GODAVARI,ANDHRA PRADESH,16.8411,81.2126
534448,WEST GODAVARI,ANDHRA PRADESH,17.0273,81.3176
852126,SAHARSA,BIHAR,25.883496,86.600625
852127,SAHARSA,BIHAR,25.883496,86.610711
524405,SPSR NELLORE,ANDHRA PRADESH,14.215937,79.8747179
515741,ANANTAPUR,ANDHRA PRADESH,14.72,77.26
532148,SRIKAKULAM,ANDHRA PRADESH,83.1426,18.0506
852221,SAHARSA,BIHAR,25.883496,86.600625
532455,SRIKAKULAM,ANDHRA PRADESH,18.29483,83.89366
532457,SRIKAKULAM,ANDHRA PRADESH,18.83879,83.84852
518196,KURNOOL,ANDHRA PRADESH,15.21,78.11
518543,KURNOOL,ANDHRA PRADESH,15.19,78.53
518124,KURNOOL,ANDHRA PRADESH,15.33,78.31
518523,KURNOOL,ANDHRA PRADESH,15.58,78.52
518553,KURNOOL,ANDHRA PRADESH,14.94,78.64
822124,GARHWA,JHARKHAND,24.2217,83.87778
822134,GARHWA,JHARKHAND,24.32377,83.81621
533007,EAST GODAVARI,ANDHRA PRADESH,16.960528,82.248674
517505,CHITTOOR,ANDHRA PRADESH,13.609964,79.352623
508245,NALGONDA,TELANGANA,16.9514195,78.9290061
508244,NALGONDA,TELANGANA,17.0318331,79.1329173
508373,NALGONDA,TELANGANA,16.9014845,78.9737164
508254,NALGONDA,TELANGANA,17.2165501,79.2095358
508266,NALGONDA,TELANGANA,16.633418,79.1750179
508002,NALGONDA,TELANGANA,17.0535,79.26758
508256,NALGONDA,TELANGANA,16.9651,79.2561
503217,NIZAMABAD,TELANGANA,18.8573861,78.3330649
999999,NIZAMABAD,TELANGANA,11.68372,77.928465
534406,WEST GODAVARI,ANDHRA PRADESH,16.8167,81.3667
534460,WEST GODAVARI,ANDHRA PRADESH,16.5944,79.3981
534462,WEST GODAVARI,ANDHRA PRADESH,16.1519,79.5354
534426,WEST GODAVARI,ANDHRA PRADESH,16.9665,81.2573
534455,WEST GODAVARI,ANDHRA PRADESH,17.1631,81.2842
534456,WEST GODAVARI,ANDHRA PRADESH,17.1771,81.1013
534449,WEST GODAVARI,ANDHRA PRADESH,16.979,81.1632
534311,WEST GODAVARI,ANDHRA PRADESH,17.2013,81.3956
534312,WEST GODAVARI,ANDHRA PRADESH,17.2949,81.6657
534475,WEST GODAVARI,ANDHRA PRADESH,16.8327,81.0923
534451,WEST GODAVARI,ANDHRA PRADESH,17.1294,82.0107
783385,CHIRANG,ASSAM,26.5223,90.5002
532187,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
533440,EAST GODAVARI,ANDHRA PRADESH,17.05,82.17
518583,KURNOOL,ANDHRA PRADESH,15.34,78.62
518593,KURNOOL,ANDHRA PRADESH,15.38,78.38
523331,PRAKASAM,ANDHRA PRADESH,15.91,79.07
755025,JAJAPUR,ODISHA,20.9995495,86.283335
755004,JAJAPUR,ODISHA,20.7147231,86.3735479
755005,JAJAPUR,ODISHA,20.7468716,86.2096549
755062,JAJAPUR,ODISHA,20.7593203,86.3352777
755026,JAJAPUR,ODISHA,20.9955002,85.9841079
848506,SAMASTIPUR,BIHAR,25.862968,85.781026
848216,SAMASTIPUR,BIHAR,25.862968,85.781026
848113,SAMASTIPUR,BIHAR,25.862968,85.781026
848207,SAMASTIPUR,BIHAR,25.862968,85.781026
802163,BHOJPUR,BIHAR,25.63791,84.786619
755007,JAJAPUR,ODISHA,20.8123078,86.3101548
755008,JAJAPUR,ODISHA,20.661515,86.2634383
755024,JAJAPUR,ODISHA,20.7330006,86.0990376
755019,JAJAPUR,ODISHA,21.0543819,86.1135959
755023,JAJAPUR,ODISHA,20.8617248,86.0007336
753004,CUTTACK,ODISHA,20.4580995,85.9050358
754131,CUTTACK,ODISHA,20.42824,86.1332083
754021,CUTTACK,ODISHA,20.495877,85.9148801
754130,CUTTACK,ODISHA,20.372635,86.093975
755006,BHADRAK,ODISHA,20.8661726,86.3915233
755009,JAJAPUR,ODISHA,20.8277033,86.2635033
523346,PRAKASAM,ANDHRA PRADESH,15.45,79.12
523328,PRAKASAM,ANDHRA PRADESH,16.22,79.48
523368,PRAKASAM,ANDHRA PRADESH,15.5,78.92
523369,PRAKASAM,ANDHRA PRADESH,15.28,78.97
384440,MAHESANA,GUJARAT,23.258217,72.339232
504299,KUMURAM BHEEM ASIFABAD,TELANGANA,19.4089916,79.7512033
846004,DARBHANGA,BIHAR,32.292,73.504
385320,BANAS KANTHA,GUJARAT,24.228987,71.627956
383030,SABAR KANTHA,GUJARAT,23.6007,73.0975
385505,BANAS KANTHA,GUJARAT,24.368737,72.316936
385535,BANAS KANTHA,GUJARAT,24.385506,71.943767
495220,BILASPUR,CHHATTISGARH,22.037769,82.021898
516104,Y.S.R.,ANDHRA PRADESH,14.23,79.34
517129,CHITTOOR,ANDHRA PRADESH,13.2770779,78.9622728
784175,Biswanath,ASSAM,26.7362379,93.0463438
788815,CACHAR,ASSAM,24.97,92.58
815352,JAMTARA,JHARKHAND,24.043125,86.616147
518313,KURNOOL,ANDHRA PRADESH,15.85844444,77.24194444
517415,CHITTOOR,ANDHRA PRADESH,13.2055529,78.746058
517416,CHITTOOR,ANDHRA PRADESH,13.1962,78.9133
517004,CHITTOOR,ANDHRA PRADESH,13.2271,79.12315
517002,CHITTOOR,ANDHRA PRADESH,13.1925,79.12315
517125,CHITTOOR,ANDHRA PRADESH,13.2331,79.1816
508223,YADADRI BHUVANAGIRI,TELANGANA,17.4726764,79.3331456
759101,ANUGUL,ODISHA,20.890527,85.219235
506368,MAHABUBABAD,TELANGANA,17.631213,79.766375
509382,MAHABUBNAGAR,TELANGANA,16.7494969,77.9991422
509407,Narayanpet,TELANGANA,16.8279656,77.5226907
509204,MAHABUBNAGAR,TELANGANA,16.5311546,77.9425569
509205,Narayanpet,TELANGANA,16.6648386,77.5817874
509334,MAHABUBNAGAR,TELANGANA,16.8402955,77.9361107
509350,Narayanpet,TELANGANA,17.03861,77.757907
509002,MAHABUBNAGAR,TELANGANA,16.7578427,77.9344931
509353,Narayanpet,TELANGANA,16.5300555,77.5614652
509371,Narayanpet,TELANGANA,16.74156,77.7576834
509339,Narayanpet,TELANGANA,17.0196958,77.7198395
509352,Narayanpet,TELANGANA,16.3927966,77.4821366
508214,SURYAPET,TELANGANA,17.0892672,79.6486547
534461,WEST GODAVARI,ANDHRA PRADESH,17.0176,81.0518
534401,WEST GODAVARI,ANDHRA PRADESH,16.793,81.3014
534452,WEST GODAVARI,ANDHRA PRADESH,16.9473,81.1499
851202,KHAGARIA,BIHAR,25.511152,86.476908
523370,PRAKASAM,ANDHRA PRADESH,15.57,79.19
523332,PRAKASAM,ANDHRA PRADESH,15.69,79.24
523371,PRAKASAM,ANDHRA PRADESH,15.64,79.27
523372,PRAKASAM,ANDHRA PRADESH,15.53,78.94
523320,PRAKASAM,ANDHRA PRADESH,15.8,79.29
523326,PRAKASAM,ANDHRA PRADESH,16.04,79.48
523329,PRAKASAM,ANDHRA PRADESH,15.82,79.14
518135,KURNOOL,ANDHRA PRADESH,15.06,78.33
802160,BHOJPUR,BIHAR,25.572347,84.770828
802161,BHOJPUR,BIHAR,25.519204,84.75031
505503,JAYASHANKAR BHUPALAPALLY,TELANGANA,18.621864,79.9164883
754035,CUTTACK,ODISHA,20.4276998,85.4592498
754201,CUTTACK,ODISHA,25.019025,87.053683
754030,CUTTACK,ODISHA,20.4153836,85.5327815
518674,KURNOOL,ANDHRA PRADESH,15.44,78.43
518134,KURNOOL,ANDHRA PRADESH,15.2,78.31
518123,KURNOOL,ANDHRA PRADESH,15.04,78.08
531118,VISAKHAPATANAM,ANDHRA PRADESH,17.7090284,82.5749165
517643,CHITTOOR,ANDHRA PRADESH,13.515329,79.717025
822125,GARHWA,JHARKHAND,24.18778,83.80752
517589,CHITTOOR,ANDHRA PRADESH,13.456109,79.84732
517590,CHITTOOR,ANDHRA PRADESH,13.3211941,79.5785983
517591,CHITTOOR,ANDHRA PRADESH,13.33621,79.639816
517620,CHITTOOR,ANDHRA PRADESH,13.903652,79.585695
535593,VIZIANAGARAM,ANDHRA PRADESH,83.1569,18.6444
535125,SRIKAKULAM,ANDHRA PRADESH,83.6132,18.3299
535568,VIZIANAGARAM,ANDHRA PRADESH,83.4431,18.5763
535579,VIZIANAGARAM,ANDHRA PRADESH,83.3231,18.4604
535591,VIZIANAGARAM,ANDHRA PRADESH,83.1872,18.4847
535128,VIZIANAGARAM,ANDHRA PRADESH,18.3463,83.579
535003,VIZIANAGARAM,ANDHRA PRADESH,18.183846,83.342104
535546,VIZIANAGARAM,ANDHRA PRADESH,83.352,18.6261
535101,VIZIANAGARAM,ANDHRA PRADESH,83.5306,18.2818
508206,SURYAPET,TELANGANA,16.995338,79.9728
508233,SURYAPET,TELANGANA,17.0513243,79.8377255
508221,SURYAPET,TELANGANA,17.3120443,79.6706432
508279,SURYAPET,TELANGANA,17.4014188,79.5518259
508212,SURYAPET,TELANGANA,17.1686752,79.8031226
508280,SURYAPET,TELANGANA,17.3789294,79.6060948
333010,JHUNJHUNU,RAJASTHAN,27.975453,75.185619
508277,YADADRI BHUVANAGIRI,TELANGANA,17.3697382,79.2733169
508284,YADADRI BHUVANAGIRI,TELANGANA,17.3454,78.8241
845307,PASHCHIM CHAMPARAN,BIHAR,26.9721174,84.7237198
824219,GAYA,BIHAR,19.87617,75.343313
824116,GAYA,BIHAR,19.87617,75.343313
824217,GAYA,BIHAR,24.53514,84.705104
824201,GAYA,BIHAR,24.45676,85.138861
824111,AURANGABAD,BIHAR,19.87617,75.343313
768204,JHARSUGUDA,ODISHA,21.9161 N,84.0464 E
524321,SPSR NELLORE,ANDHRA PRADESH,14.2315019,79.9696207
524407,SPSR NELLORE,ANDHRA PRADESH,14.179104,79.744326
524401,SPSR NELLORE,ANDHRA PRADESH,13.587079,80.034924
524415,SPSR NELLORE,ANDHRA PRADESH,13.7851,80.11139
524320,SPSR NELLORE,ANDHRA PRADESH,14.30214,79.67344
524132,SPSR NELLORE,ANDHRA PRADESH,13.99224,79.52305
524413,SPSR NELLORE,ANDHRA PRADESH,14.0322414,80.0297806
524309,SPSR NELLORE,ANDHRA PRADESH,14.4790577,79.6879556
524402,SPSR NELLORE,ANDHRA PRADESH,14.15335,79.86805
501359,RANGA REDDY,TELANGANA,17.2038,78.4381
517130,CHITTOOR,ANDHRA PRADESH,14.2205,77.9286
517128,CHITTOOR,ANDHRA PRADESH,14.4204,79.1205
517131,CHITTOOR,ANDHRA PRADESH,14.1559,77.9249
517432,CHITTOOR,ANDHRA PRADESH,13.1495,78.6763
814165,GODDA,JHARKHAND,24.49885,86.67075
814154,GODDA,JHARKHAND,25.09314,87.38382
516004,Y.S.R.,ANDHRA PRADESH,14.4437259,78.8294272
788164,HAILAKANDI,ASSAM,24.65,92.57
788168,HAILAKANDI,ASSAM,24.61,92.61
517640,CHITTOOR,ANDHRA PRADESH,13.699157,79.695396
517586,CHITTOOR,ANDHRA PRADESH,13.333463,79.725646
517642,CHITTOOR,ANDHRA PRADESH,13.837009,79.726679
517587,CHITTOOR,ANDHRA PRADESH,13.364362,79.738006
517583,CHITTOOR,ANDHRA PRADESH,13.418878,79.555315
517588,CHITTOOR,ANDHRA PRADESH,13.436606,79.951858
517571,CHITTOOR,ANDHRA PRADESH,13.476571,79.548606
517641,CHITTOOR,ANDHRA PRADESH,13.724581,79.660282
517541,CHITTOOR,ANDHRA PRADESH,13.58501,79.952585
517584,CHITTOOR,ANDHRA PRADESH,13.358182,79.509353
517619,CHITTOOR,ANDHRA PRADESH,13.395257,79.774919
517561,CHITTOOR,ANDHRA PRADESH,13.1788,79.1899
517569,CHITTOOR,ANDHRA PRADESH,14.7,79.11
755010,JAJAPUR,ODISHA,20.6479158,86.3926825
524347,SPSR NELLORE,ANDHRA PRADESH,14.33633,80.122619
494111,SUKMA,CHHATTISGARH,18.378,81.598
515291,ANANTAPUR,ANDHRA PRADESH,13.9492,77.272
515261,ANANTAPUR,ANDHRA PRADESH,13.895,77.468
515124,ANANTAPUR,ANDHRA PRADESH,14.0934,77.11
515110,ANANTAPUR,ANDHRA PRADESH,14.5886,77.5886
515305,ANANTAPUR,ANDHRA PRADESH,14.0012,77.2532
515123,ANANTAPUR,ANDHRA PRADESH,14.0945031,77.427001
515122,ANANTAPUR,ANDHRA PRADESH,13.99548,77.57248
783330,DHUBRI,ASSAM,27.350733,94.350733
534245,WEST GODAVARI,ANDHRA PRADESH,16.511671,81.639126
534126,WEST GODAVARI,ANDHRA PRADESH,16.788975,81.883893
534123,WEST GODAVARI,ANDHRA PRADESH,16.632961,81.799865
534266,WEST GODAVARI,ANDHRA PRADESH,16.502897,81.825957
534268,WEST GODAVARI,ANDHRA PRADESH,16.459967,81.753406
534265,WEST GODAVARI,ANDHRA PRADESH,16.439702,81.844912
534338,WEST GODAVARI,ANDHRA PRADESH,16.58395,81.711
534250,WEST GODAVARI,ANDHRA PRADESH,16.530079,81.661038
534281,WEST GODAVARI,ANDHRA PRADESH,16.443706,81.601451
534275,WEST GODAVARI,ANDHRA PRADESH,16.415829,81.689787
506165,Mulugu,TELANGANA,18.3389584,80.4302
506349,WARANGAL RURAL,TELANGANA,18.1319699,79.7826973
508286,YADADRI BHUVANAGIRI,TELANGANA,17.506115,78.9802283
508115,YADADRI BHUVANAGIRI,TELANGANA,17.5895583,78.9442533
508252,YADADRI BHUVANAGIRI,TELANGANA,17.2489865,78.9578813
506169,JAYASHANKAR BHUPALAPALLY,TELANGANA,18.4371191,80.0453662
382315,GANDHINAGAR,GUJARAT,23.191124,72.952012
506356,JAYASHANKAR BHUPALAPALLY,TELANGANA,18.3846974,79.6347
506345,JAYASHANKAR BHUPALAPALLY,TELANGANA,18.3048447,79.8243378
504106,Nirmal,TELANGANA,19.0964117,78.342975
534209,WEST GODAVARI,ANDHRA PRADESH,16.483782,81.243623
533297,EAST GODAVARI,ANDHRA PRADESH,17.08034,81.89798
533296,EAST GODAVARI,ANDHRA PRADESH,17.03738,81.93148
533354,EAST GODAVARI,ANDHRA PRADESH,17.263309,81.78336
533353,EAST GODAVARI,ANDHRA PRADESH,17.03738,81.93148
851126,BEGUSARAI,BIHAR,25.416675,86.129379
534467,WEST GODAVARI,ANDHRA PRADESH,17.085893,81.127727
509338,VIKARABAD,TELANGANA,17.15159,77.6940783
508205,NALGONDA,TELANGANA,17.169945,79.3601629
787023,LAKHIMPUR,ASSAM,27.16,94.01
787052,LAKHIMPUR,ASSAM,27.14,94.11
787056,LAKHIMPUR,ASSAM,27.46,94.23
523166,PRAKASAM,ANDHRA PRADESH,15.841657,80.431261
523168,PRAKASAM,ANDHRA PRADESH,15.912945,80.354347
524127,SPSR NELLORE,ANDHRA PRADESH,13.9377445,80.0814232
523101,PRAKASAM,ANDHRA PRADESH,15.273442,80.073226
523274,PRAKASAM,ANDHRA PRADESH,15.36057,80.068248
523292,PRAKASAM,ANDHRA PRADESH,15.113248,79.999712
523279,PRAKASAM,ANDHRA PRADESH,15.370895,79.957329
523116,PRAKASAM,ANDHRA PRADESH,15.167453,79.684301
523272,PRAKASAM,ANDHRA PRADESH,15.420436,79.992
523104,PRAKASAM,ANDHRA PRADESH,15.208207,80.076376
523110,PRAKASAM,ANDHRA PRADESH,15.089382,79.489663
523112,PRAKASAM,ANDHRA PRADESH,15.123017,79.175311
523247,PRAKASAM,ANDHRA PRADESH,15.856871,79.687906
523246,PRAKASAM,ANDHRA PRADESH,15.544516,79.430612
523227,PRAKASAM,ANDHRA PRADESH,15.434114,79.405094
534280,WEST GODAVARI,ANDHRA PRADESH,16.358799,81.629289
534217,WEST GODAVARI,ANDHRA PRADESH,16.677765,81.68089
534330,WEST GODAVARI,ANDHRA PRADESH,16.699901,81.777335
534218,WEST GODAVARI,ANDHRA PRADESH,16.771066,81.66481
534227,WEST GODAVARI,ANDHRA PRADESH,16.826598,81.708263
534320,WEST GODAVARI,ANDHRA PRADESH,16.685811,81.741972
534328,WEST GODAVARI,ANDHRA PRADESH,16.720436,81.732783
534324,WEST GODAVARI,ANDHRA PRADESH,16.64509,81.778019
852137,SUPAUL,BIHAR,26.131709,86.610711
852138,SUPAUL,BIHAR,26.131709,86.610711
852139,SUPAUL,BIHAR,26.131709,86.610711
852220,MADHEPURA,BIHAR,25.6843055,86.947388
523241,PRAKASAM,ANDHRA PRADESH,15.605058,79.511095
523304,PRAKASAM,ANDHRA PRADESH,15.87297,79.569031
523223,PRAKASAM,ANDHRA PRADESH,15.286379,79.339777
523265,PRAKASAM,ANDHRA PRADESH,15.802887,79.73368
524404,SPSR NELLORE,ANDHRA PRADESH,13.7885,79.92179
524341,SPSR NELLORE,ANDHRA PRADESH,14.52165,79.5681
524406,SPSR NELLORE,ANDHRA PRADESH,14.1510424,79.7727398
524412,SPSR NELLORE,ANDHRA PRADESH,14.10615,79.85825
508211,NALGONDA,TELANGANA,17.1285066,79.4451451
508210,NALGONDA,TELANGANA,17.336349,79.3721049
755028,JAJAPUR,ODISHA,20.9967471,85.7435578
755022,JAJAPUR,ODISHA,21.0317758,86.1691357
755011,JAJAPUR,ODISHA,20.8205873,86.4954946
755012,JAJAPUR,ODISHA,20.698792,86.475039
754246,KENDRAPARA,ODISHA,20.5932366,86.7035733
754224,KENDRAPARA,ODISHA,20.419848,86.708945
754213,KENDRAPARA,ODISHA,20.404606,86.503782
754231,KENDRAPARA,ODISHA,20.6332683,86.6485816
754227,KENDRAPARA,ODISHA,20.713829,86.655714
754215,KENDRAPARA,ODISHA,20.546927,86.5594624
755061,KENDRAPARA,ODISHA,20.7039193,86.550003
752001,PURI,ODISHA,19.800352,85.83164
226001,LUCKNOW,UTTAR PRADESH,26.846695,80.946167
534444,WEST GODAVARI,ANDHRA PRADESH,17.533822,81.1737824
534244,WEST GODAVARI,ANDHRA PRADESH,16.544085,81.573353
534236,WEST GODAVARI,ANDHRA PRADESH,16.537552,81.444932
508255,NALGONDA,TELANGANA,16.9818772,79.0603693
508105,YADADRI BHUVANAGIRI,TELANGANA,17.7337,78.995885
508113,YADADRI BHUVANAGIRI,TELANGANA,17.3039694,79.0745348
508285,YADADRI BHUVANAGIRI,TELANGANA,17.4594077,78.9037236
506367,SIDDIPET,TELANGANA,17.9025628,79.0569936
509133,JOGULAMBA GADWAL,TELANGANA,16.2376246,77.7919673
509128,JOGULAMBA GADWAL,TELANGANA,15.9209415,77.9583086
509132,JOGULAMBA GADWAL,TELANGANA,16.1953315,77.6144425
509126,JOGULAMBA GADWAL,TELANGANA,15.9506816,77.79822
509153,JOGULAMBA GADWAL,TELANGANA,15.9683376,77.9936735
502221,SANGAREDDY,TELANGANA,16.2376286,77.7919658
788738,HAILAKANDI,ASSAM,16.0144,40.5751
815357,DEOGHAR,JHARKHAND,24.1444,86.7611
788160,HAILAKANDI,ASSAM,24.55,92.59
524134,SPSR NELLORE,ANDHRA PRADESH,14.1066903,79.5512039
524414,SPSR NELLORE,ANDHRA PRADESH,14.28875,79.47109
524131,SPSR NELLORE,ANDHRA PRADESH,14.03695,79.70175
524410,SPSR NELLORE,ANDHRA PRADESH,14.09985,79.91695
524409,SPSR NELLORE,ANDHRA PRADESH,14.179099,79.744331
524343,SPSR NELLORE,ANDHRA PRADESH,14.4398,79.392
524203,SPSR NELLORE,ANDHRA PRADESH,14.86418,80.065566
524201,SPSR NELLORE,ANDHRA PRADESH,14.87972,79.983611
500090,MEDCHAL MALKAJGIRI,TELANGANA,17.550218,78.335861
523135,PRAKASAM,ANDHRA PRADESH,15.689601,80.275339
523165,PRAKASAM,ANDHRA PRADESH,15.812755,80.332277
523187,PRAKASAM,ANDHRA PRADESH,15.792419,80.318202
752004,PURI,ODISHA,19.8344,85.871
822111,LATEHAR,JHARKHAND,23.723473,83.98592
533451,EAST GODAVARI,ANDHRA PRADESH,17.186804,82.271624
508250,NALGONDA,TELANGANA,16.837653,78.8540333
508114,NALGONDA,TELANGANA,17.2571729,79.1279129
508248,NALGONDA,TELANGANA,16.7512,78.2461
534146,WEST GODAVARI,ANDHRA PRADESH,16.6836,81.0844
522409,GUNTUR,ANDHRA PRADESH,16.62458,80.08717
813101,BANKA,BIHAR,25.030462,86.886513
522015,GUNTUR,ANDHRA PRADESH,16.120012,80.286197
522017,GUNTUR,ANDHRA PRADESH,16.507111,80.210519
522005,GUNTUR,ANDHRA PRADESH,16.287419,80.370737
522235,GUNTUR,ANDHRA PRADESH,16.084162,80.331059
522019,GUNTUR,ANDHRA PRADESH,16.227372,80.330363
522020,GUNTUR,ANDHRA PRADESH,16.570189,80.438911
522502,GUNTUR,ANDHRA PRADESH,16.453231,80.526481
522016,GUNTUR,ANDHRA PRADESH,16.514058,80.378247
522508,GUNTUR,ANDHRA PRADESH,16.407043,80.552178
522303,GUNTUR,ANDHRA PRADESH,16.42774,80.656275
522509,GUNTUR,ANDHRA PRADESH,16.306646,80.512713
522305,GUNTUR,ANDHRA PRADESH,16.390513,80.687478
522240,GUNTUR,ANDHRA PRADESH,16.461282,80.495216
522659,GUNTUR,ANDHRA PRADESH,16.005177,79.613881
522663,GUNTUR,ANDHRA PRADESH,16.29619,79.587682
522616,GUNTUR,ANDHRA PRADESH,16.09179,80.200371
522612,GUNTUR,ANDHRA PRADESH,16.4361,79.5526
522233,GUNTUR,ANDHRA PRADESH,16.1472,80.2306
534316,WEST GODAVARI,ANDHRA PRADESH,17.073647,81.621723
522302,GUNTUR,ANDHRA PRADESH,16.429539,80.589867
522018,GUNTUR,ANDHRA PRADESH,16.373487,80.358905
522410,GUNTUR,ANDHRA PRADESH,16.5694,80.2045
522435,GUNTUR,ANDHRA PRADESH,16.628,79.9092
522426,GUNTUR,ANDHRA PRADESH,16.4863,79.331
522438,GUNTUR,ANDHRA PRADESH,16.3257,80.3056
522408,GUNTUR,ANDHRA PRADESH,16.33,80.1256
841420,GOPALGANJ,BIHAR,26.1095277,84.8085
841423,GOPALGANJ,BIHAR,26.3352,84.6662
814160,GODDA,JHARKHAND,24.60226,87.02173
814147,GODDA,JHARKHAND,24.9389,87.34759
